"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"from.id";"from.name";"created_time";"updated_time";"message";"shares.count";"comments.summary.total_count";"reactions.summary.total_count";"like.summary.total_count";"love.summary.total_count";"haha.summary.total_count";"wow.summary.total_count";"sad.summary.total_count";"angry.summary.total_count"
"CBHLands/777676339027439_3482777438517302/777676339027439_3482777438517302";"40521";"14595";"2";"777676339027439_3482777438517302";"empty";"";"fetched (200)";"2022-08-05 15:38:25.952285";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_3487090034752709";"14596";"12158";"1";"777676339027439_3487090034752709";"data";"data.*";"fetched (200)";"2022-08-05 14:51:46.959572";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-02-26T02:00:23+0000";"2021-02-26T02:00:26+0000";"#Nawampoya #poyaday";"";"0";"7";"7";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_3487090034752709/777676339027439_3487090034752709";"40522";"14596";"2";"777676339027439_3487090034752709";"empty";"";"fetched (200)";"2022-08-05 15:38:26.372332";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_3487082298086816";"14597";"12158";"1";"777676339027439_3487082298086816";"data";"data.*";"fetched (200)";"2022-08-05 14:51:46.959572";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-02-25T02:42:48+0000";"2021-02-25T02:42:50+0000";"හෙට සිට පටන් ගන්නා දීර්ඝ සති අන්තයේ කුරුණෑගලට එන්න. අපේ නව ව්‍යාපෘති  ඇවිත් බලන්න. ඔබට සරිලන අයුරින්, මාසිකව ගෙවන ලෙස අපි පහසු ගෙවීමේ ක්‍රමයක වුවද සකසා දෙන්නම්. 076 999 0002 . . . . #longweekend #weekend #comevisitus #kurunegala #cbhlands #ceylonbrandhouse";"1";"0";"15";"15";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_3487082298086816/777676339027439_3487082298086816";"40523";"14597";"2";"777676339027439_3487082298086816";"empty";"";"fetched (200)";"2022-08-05 15:38:26.806474";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_3502826259845753";"14598";"12158";"1";"777676339027439_3502826259845753";"data";"data.*";"fetched (200)";"2022-08-05 14:51:46.959572";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-02-24T08:02:00+0000";"2021-02-28T03:34:55+0000";"Make calls, respond to email and messages. Coordinate work and projects with staff and vendors. Arrange documents, send paperwork to clients, and follow up. Keep Kurunegala office organised.";"1";"3";"29";"29";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_3502826259845753/777676339027439_3502826259845753";"40524";"14598";"2";"777676339027439_3502826259845753";"data";"data.*";"fetched (200)";"2022-08-05 15:38:27.271628";"Facebook:/<post-id>/comments";"";"";"2021-02-28T03:34:55+0000";"";"Isuru Sandaruwan ";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_3502826259845753/777676339027439_3502826259845753";"40525";"14598";"2";"777676339027439_3502826259845753";"data";"data.*";"fetched (200)";"2022-08-05 15:38:27.271628";"Facebook:/<post-id>/comments";"";"";"2021-02-27T11:00:37+0000";"";"Niwantha Prasad";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_3487066238088422";"14599";"12158";"1";"777676339027439_3487066238088422";"data";"data.*";"fetched (200)";"2022-08-05 14:51:46.959572";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-02-24T03:00:45+0000";"2021-02-24T03:00:49+0000";"It's always exciting to introduce something new! Here's our newest project: CBH Regal.   Kurunegala is growing at a fast pace, but Real Estate in Kurunegala are still affordable.   Call or message us; let's have a chat. 076 999 0002 . . . #cbhregal #regal #srilanka #kurunegala #cbhlands #cbhlandskurunegala #kurunegalalands #kurunegalarealestate #property #investinkurunegala #landsale #money #rich #mortgage #paymentplan #ceylonbrandhouse";"";"1";"8";"8";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_3487066238088422/777676339027439_3487066238088422";"40526";"14599";"2";"777676339027439_3487066238088422";"empty";"";"fetched (200)";"2022-08-05 15:38:27.886807";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_3482790555182657";"14600";"12158";"1";"777676339027439_3482790555182657";"data";"data.*";"fetched (200)";"2022-08-05 14:51:46.959572";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-02-23T02:37:09+0000";"2021-02-23T02:37:11+0000";"#අධිවේගී මාර්ගය ඉදිවෙන නිසා #Kurunegala #Lands  #හොඳම ආයෝජනයක්. ඒ වගේම ඔබේම නමට, ඔබේම මුදලින් මෙවැනි සුරක්ෂිත දේපළකට #ආයෝජනය කරන්න. ඔබට ආයෝජන සම්බන්ධයෙන් ඇති ගැටළු අපෙන් #අසන්න.  . . . #cbhlands #kurunegala #highway #srilanka #invest";"1";"0";"8";"8";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_3482790555182657/777676339027439_3482790555182657";"40527";"14600";"2";"777676339027439_3482790555182657";"empty";"";"fetched (200)";"2022-08-05 15:38:28.604093";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_3496445910483788";"14601";"12158";"1";"777676339027439_3496445910483788";"data";"data.*";"fetched (200)";"2022-08-05 14:51:46.959572";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-02-22T13:30:00+0000";"2021-02-22T13:30:06+0000";"රාජකීය CBH රීගල්  උහුමීය, කුරුණෑගල   ඇවිත් බලන්න!";"1";"1";"15";"15";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_3496445910483788/777676339027439_3496445910483788";"40528";"14601";"2";"777676339027439_3496445910483788";"empty";"";"fetched (200)";"2022-08-05 15:38:29.036492";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_3482404445221268";"14602";"12158";"1";"777676339027439_3482404445221268";"data";"data.*";"fetched (200)";"2022-08-05 14:51:46.959572";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-02-22T02:45:19+0000";"2021-02-22T02:45:22+0000";"This is CBH Promise! We don't take shortcuts because we want to give you a product that lasts for generations! . . . #cbhlands #promise #guaranteed #ceylonbrandhouse #property #generations";"";"0";"5";"5";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_3482404445221268/777676339027439_3482404445221268";"40529";"14602";"2";"777676339027439_3482404445221268";"empty";"";"fetched (200)";"2022-08-05 15:38:29.526153";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_3482763121852067";"14603";"12158";"1";"777676339027439_3482763121852067";"data";"data.*";"fetched (200)";"2022-08-05 14:51:46.959572";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-02-21T02:30:40+0000";"2021-02-21T02:30:43+0000";"Sundays are known for #Sundaydrive ! So come see us today. We are #open #seven #days a week.  . . . #cbhlands #weekend #sunday #come #realestate #drive #outofcolombo #weekendtrip #ceylonbrandhouse #weekendvibes";"";"0";"2";"2";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_3482763121852067/777676339027439_3482763121852067";"40530";"14603";"2";"777676339027439_3482763121852067";"empty";"";"fetched (200)";"2022-08-05 15:38:30.107356";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_3467855073342872";"14604";"12158";"1";"777676339027439_3467855073342872";"data";"data.*";"fetched (200)";"2022-08-05 14:51:46.959572";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-02-20T02:43:00+0000";"2021-02-20T02:43:05+0000";"We can customize payment plans for you. May be you can pay all at once, or may be you wish to make monthly payments on the day you receive your salary! So let's have a chat!";"";"0";"2";"2";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_3467855073342872/777676339027439_3467855073342872";"40531";"14604";"2";"777676339027439_3467855073342872";"empty";"";"fetched (200)";"2022-08-05 15:38:30.707196";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_3489931707801875";"14605";"12158";"1";"777676339027439_3489931707801875";"data";"data.*";"fetched (200)";"2022-08-05 14:51:46.959572";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-02-19T10:47:22+0000";"2021-02-19T10:47:22+0000";"Make calls, respond to email and messages. Coordinate work and projects with staff and vendors. Arrange documents, send paperwork to clients, and follow up.";"";"3";"34";"34";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_3489931707801875/777676339027439_3489931707801875";"40532";"14605";"2";"777676339027439_3489931707801875";"empty";"";"fetched (200)";"2022-08-05 15:38:31.162570";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_3463405047121208";"14606";"12158";"1";"777676339027439_3463405047121208";"data";"data.*";"fetched (200)";"2022-08-05 14:51:46.959572";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-02-19T01:39:01+0000";"2021-02-19T01:39:08+0000";"";"";"0";"5";"5";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_3463405047121208/777676339027439_3463405047121208";"40533";"14606";"2";"777676339027439_3463405047121208";"empty";"";"fetched (200)";"2022-08-05 15:38:31.774790";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_3467741296687583";"14607";"12158";"1";"777676339027439_3467741296687583";"data";"data.*";"fetched (200)";"2022-08-05 14:51:46.959572";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-02-18T02:30:28+0000";"2021-02-18T02:30:30+0000";"ඉඩමකට #ආයෝජනය කළ පසු එම #ඉඩම් #නීතිමය වශයෙන් #ආරක්ෂා කරන #ක්‍රමවේද අප සමාගමෙන් ඔබට උපදෙස් වශයෙන් ලබා දෙනු ඇත.   ඒ ගැන අපෙන් #අසන්න.  ඔබ #කුරුණෑගල පදිංචි නොවුනද, කුරුණෑගල පවුලේ හිත #මිතුරන් නොදන්නවා වුවද, කුරුණෑගල ඉඩම් සඳහා ආයෝජනයට #බිය විය යුතු නෑ.  076 999 0002 076 999 0007";"1";"0";"5";"4";"1";"0";"0";"0";"0"
"CBHLands/777676339027439_3467741296687583/777676339027439_3467741296687583";"40534";"14607";"2";"777676339027439_3467741296687583";"empty";"";"fetched (200)";"2022-08-05 15:38:32.286851";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_3463235877138125";"14608";"12158";"1";"777676339027439_3463235877138125";"data";"data.*";"fetched (200)";"2022-08-05 14:51:46.959572";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-02-17T02:30:24+0000";"2021-02-21T13:10:13+0000";"ඔබටත්, ඔබේ අනාගතයටත් දිය හැකි අනර්ඝම ආයෝජනය ඉඩමකි.  අධිවේගී මාර්ගය පිවිසෙන කුරුණෑගල ඉඩමකට ආයෝජනය කරන්න. වැඩි විස්තර සහ ගෙවීමේ ක්‍රම සඳහා අපට Message කරන්න.";"1";"2";"8";"8";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_3463235877138125/777676339027439_3463235877138125";"40535";"14608";"2";"777676339027439_3463235877138125";"data";"data.*";"fetched (200)";"2022-08-05 15:38:32.708177";"Facebook:/<post-id>/comments";"";"";"2021-02-21T13:10:13+0000";"";"Pachas 1kiyada?";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_3467731433355236";"14609";"12158";"1";"777676339027439_3467731433355236";"data";"data.*";"fetched (200)";"2022-08-05 14:51:46.959572";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-02-16T02:34:15+0000";"2021-02-22T05:00:18+0000";"#කුරුණෑගල ශීග්‍රයෙන් #දියුණු වෙමින් පවතින දිස්ත්‍රික්කයකි. #අධිවේගී මාර්ග කිහිපයකමද, ඊට අමතරව වෙනත් ව්‍යාපෘතීන් ගණනාවක්ම #සංවර්ධනය වෙමින් පවතින දිස්ත්‍රික්කයකි.  ඔබ කුරුණෑගල #පදිංචි නොවුනද, කුරුණෑගල පවුලේ හිත #මිතුරන් නොදන්නවා වුවද, කුරුණෑගල #ඉඩම් සඳහා ආයෝජනයට බිය විය යුතු නෑ.  ඉඩමකට #ආයෝජනය කළ පසු එම #ඉඩම් නීතිමය වශයෙන් #ආරක්ෂා කරන #ක්‍රමවේද අප සමාගමෙන් ඔබට #උපදෙස් වශයෙන් ලබා දෙනු ඇත.  ඒ ගැන අපෙන් #අසන්න.  076 999 0002 076 999 0007";"2";"2";"8";"8";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_3467731433355236/777676339027439_3467731433355236";"40536";"14609";"2";"777676339027439_3467731433355236";"data";"data.*";"fetched (200)";"2022-08-05 15:38:33.230854";"Facebook:/<post-id>/comments";"";"";"2021-02-22T05:00:18+0000";"";"kothanada idama purch eaka keeyada";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_3467713610023685";"14610";"12158";"1";"777676339027439_3467713610023685";"data";"data.*";"fetched (200)";"2022-08-05 14:51:46.959572";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-02-15T02:30:57+0000";"2021-02-15T02:31:00+0000";"We #specialize in Real Estate in #Kurunegala. There are so many reasons why you should #invest in #property there. But you might wonder, you are not even from Kurunegala... Or you don't even know anyone from there, so why should you? Is it #safe?  Let's have a #chat. Absolutely no pressure. We will explain ROIs, #process, how to #protect your #lands after #purchase etc.   076 999 0002 076 999 0007  We are just a call/ message away!";"";"0";"3";"3";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_3467713610023685/777676339027439_3467713610023685";"40537";"14610";"2";"777676339027439_3467713610023685";"empty";"";"fetched (200)";"2022-08-05 15:38:33.915174";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_3463268433801536";"14611";"12158";"1";"777676339027439_3463268433801536";"data";"data.*";"fetched (200)";"2022-08-05 14:51:46.959572";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-02-14T01:30:00+0000";"2021-02-14T01:30:06+0000";"";"1";"0";"2";"2";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_3463268433801536/777676339027439_3463268433801536";"40538";"14611";"2";"777676339027439_3463268433801536";"empty";"";"fetched (200)";"2022-08-05 15:38:34.442325";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_3463392943789085";"14612";"12158";"1";"777676339027439_3463392943789085";"data";"data.*";"fetched (200)";"2022-08-05 14:51:46.959572";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-02-13T02:31:00+0000";"2021-02-22T03:50:37+0000";"අධිවේගී මාර්ග පිවිසුම්වලට ආසන්නයේ ඇති ඉඩම් ව්‍යාපෘති සඳහා අපව අමතන්න. ගෙවන්න ගන්න. හැකි වේලාවක ඇවිත් බලන්න.";"1";"1";"8";"8";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_3463392943789085/777676339027439_3463392943789085";"40539";"14612";"2";"777676339027439_3463392943789085";"data";"data.*";"fetched (200)";"2022-08-05 15:38:34.910697";"Facebook:/<post-id>/comments";"";"";"2021-02-22T03:50:37+0000";"";"Mulika gevima kiyada...ita passe maseta warika wadayen warikayakata kiyak gewanna onida...?";"";"";"";"";"";"";"";"";""
